well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Potomac 2H,3.208333333,5736,3313,100,1.526,0.841004184,8004.39,160,4819,26
Potomac 2H,3.25,5424,3315,100,1.472,0.840707965,8017.91,132,4951,26
Potomac 2H,3.291666667,6336,3294,100,1.488,0.84469697,8007.13,221,5172,28
Potomac 2H,3.333333333,7200,3292,100,1.353,0.83,8001.26,236,5408,28
Potomac 2H,3.375,5352,3281,100,1.425,0.820627803,7938.62,240,5648,28
Potomac 2H,3.416666667,7512,3279,100,1.46,0.840255591,7990.18,253,5901,28
Potomac 2H,3.458333333,6192,3269,100,1.478,0.821705426,7917.61,210,6111,28
Potomac 2H,3.5,6408,3262,100,1.426,0.823970037,7931.65,195,6306,28
Potomac 2H,3.541666667,6168,3260,100,1.455,0.828793774,7934.65,208,6514,28
Potomac 2H,3.583333333,6384,3255,100,1.447,0.823308271,7916.96,202,6716,28
Potomac 2H,3.625,6048,3250,100,1.5,0.817460317,7879.92,195,6911,28
Potomac 2H,3.666666667,6432,3250,100,1.457,0.828358209,7923.63,180,7091,28
Potomac 2H,3.708333333,6864,3233,100,1.34,0.814685315,7902.7,170,7261,28
Potomac 2H,3.75,6024,3226,100,1.512,0.828685259,7884.65,230,7491,28
Potomac 2H,3.791666667,6120,3225,100,1.523,0.82745098,7877.48,305,7796,28
Potomac 2H,3.833333333,6480,3219,100,1.531,0.818518519,7844.54,280,8076,28
Potomac 2H,3.875,6432,3209,100,1.511,0.824626866,7857.21,410,8486,28
Potomac 2H,3.916666667,6024,3203,100,1.681,0.812749004,7770.19,320,8806,28
Potomac 2H,3.958333333,6384,3196,100,1.489,0.823308271,7845.96,163,8969,28
Potomac 2H,4,6240,3190,100,1.556,0.826923077,7832.35,236,9205,28
Potomac 2H,4.041666667,6144,3167,100,1.545,0.828125,7815.16,259,9464,28
Potomac 2H,4.083333333,6504,3187,100,1.449,0.819188192,7836.42,274,9738,28
Potomac 2H,4.125,5928,3179,100,1.558,0.825910931,7816.84,260,9998,28
Potomac 2H,4.166666667,6168,3178,100,1.511,0.824902724,7825.81,263,10261,28
Potomac 2H,4.208333333,6384,3174,100,1.468,0.823308271,7829.3,241,10502,28
Potomac 2H,4.25,6216,3171,100,1.556,0.826254826,7811.09,231,10733,28
Potomac 2H,4.291666667,6168,3162,100,1.511,0.824902724,7809.62,239,10972,28
Potomac 2H,4.333333333,6072,3160,100,1.489,0.822134387,7805.2,227,11199,28
Potomac 2H,4.375,6240,3151,100,1.556,0.826923077,7792.88,218,11417,28
Potomac 2H,4.416666667,6072,3152,100,1.467,0.822134387,7803.02,215,11632,28
Potomac 2H,4.458333333,6312,3143,100,1.565,0.825095057,7777.27,175,11807,28
Potomac 2H,4.5,6648,3142,100,1.46,0.819494585,7789.16,210,12017,28
Potomac 2H,4.541666667,5952,3130,100,1.522,0.814516129,7743.81,190,12207,28
Potomac 2H,4.583333333,5688,3127,100,1.575,0.831223629,7775.05,205,12412,28
Potomac 2H,4.625,6384,3121,100,1.479,0.819548872,7762.01,280,12692,28
Potomac 2H,4.666666667,5880,3113,100,1.714,0.828571429,7718.95,210,12902,28
Potomac 2H,4.708333333,6000,3110,100,1.37,0.816,7770.12,205,13107,28
Potomac 2H,4.75,6216,3104,100,1.417,0.814671815,7747.81,400,13507,28
Potomac 2H,4.791666667,5856,3101,100,1.558,0.823770492,7731.44,325,13832,28
Potomac 2H,4.833333333,6264,3096,100,1.532,0.819923372,7723.13,290,14122,28
Potomac 2H,4.875,5976,3090,100,1.489,0.819277108,7725.93,425,14547,28
Potomac 2H,4.916666667,5664,3112,100,1.548,0.822033898,7739.61,300,14847,26
Potomac 2H,4.958333333,5136,3101,100,1.605,0.822429907,7713.79,308,15155,26
Potomac 2H,5,5232,3098,100,1.381,0.80733945,7729.32,313,15468,26
Potomac 2H,5.041666667,4800,3100,100,1.588,0.83,7739.06,291,15759,26
Potomac 2H,5.083333333,5424,3101,100,1.541,0.836283186,7771.62,277,16036,26
Potomac 2H,5.125,5424,3103,100,1.39,0.818584071,7762.78,215,16251,26
Potomac 2H,5.166666667,4944,3100,100,1.697,0.839805825,7743.39,211,16462,26
Potomac 2H,5.208333333,5424,3098,100,1.45,0.82300885,7753.63,196,16658,26
Potomac 2H,5.25,5136,3103,100,1.5,0.822429907,7743.07,188,16846,26
Potomac 2H,5.291666667,5208,3103,100,1.568,0.829493088,7746.32,313,17159,26
Potomac 2H,5.333333333,432,3297,100,1,0.777777778,7974.17,0,17159,0
Potomac 2H,5.375,1,3321,100,0.1,0.99,8532.01,0,17159,0
Potomac 2H,5.416666667,1,3321,100,0.1,0.99,8532.01,0,17159,0
Potomac 2H,5.458333333,1,3233,100,0.1,0.99,8443.38,0,17159,0
Potomac 2H,5.5,1392,3211,100,2.182,0.810344828,7672.15,50,17209,16
Potomac 2H,5.541666667,168,3124,100,4,0.571428571,6917.64,55,17264,17
Potomac 2H,5.583333333,1008,3042,100,1.353,0.595238095,7181.06,68,17332,18
Potomac 2H,5.625,2448,2969,100,0.75,0.725490196,7637.27,70,17402,19
Potomac 2H,5.666666667,1968,3066,100,0.27,0.548780488,7705.07,65,17467,20
Potomac 2H,5.708333333,4176,3128,100,1.091,0.936781609,8167.66,60,17527,21
Potomac 2H,5.75,4056,3154,100,3.583,0.928994083,7923.37,75,17602,23
Potomac 2H,5.791666667,4152,3165,100,0.7,0.884393064,8149.4,85,17687,24
Potomac 2H,5.833333333,4416,3180,100,1.462,0.858695652,7934.23,92,17779,24
Potomac 2H,5.875,4296,3177,100,1.519,0.849162011,7889.73,135,17914,24
Potomac 2H,5.916666667,4584,3177,100,1.548,0.837696335,7849.18,140,18054,24
Potomac 2H,5.958333333,4704,3179,100,1.4,0.821428571,7842.91,179,18233,24
Potomac 2H,6,4512,3178,100,1.594,0.829787234,7815.23,216,18449,24
Potomac 2H,6.041666667,5304,3164,100,1.429,0.809954751,7789.6,229,18678,24
Potomac 2H,6.083333333,3960,3163,100,1.643,0.83030303,7789.17,212,18890,24
Potomac 2H,6.125,3984,3162,100,1.467,0.819277108,7800.36,219,19109,24
Potomac 2H,6.166666667,4320,3147,100,1.469,0.822222222,7793.54,221,19330,24
Potomac 2H,6.208333333,4560,3145,100,1.606,0.826315789,7768.64,210,19540,24
Potomac 2H,6.25,4440,3141,100,1.471,0.816216216,7770.21,201,19741,24
Potomac 2H,6.291666667,4584,3136,100,1.429,0.816753927,7778.38,204,19945,24
Potomac 2H,6.333333333,4464,3135,100,1.545,0.822580645,7762.85,191,20136,24
Potomac 2H,6.375,4128,3134,100,1.567,0.825581395,7764.59,182,20318,24
Potomac 2H,6.416666667,4560,3130,100,1.457,0.815789474,7761.94,189,20507,24
Potomac 2H,6.458333333,4800,3116,100,1.472,0.82,7756.02,192,20699,25
Potomac 2H,6.5,4896,3108,100,1.432,0.818627451,7755.11,190,20889,25
Potomac 2H,6.541666667,5544,3104,100,1.55,0.826839827,7744.78,208,21097,25
Potomac 2H,6.583333333,4992,3099,100,1.475,0.807692308,7703.87,210,21307,25
Potomac 2H,6.625,5112,3094,100,1.475,0.812206573,7711.69,250,21557,26
Potomac 2H,6.666666667,4872,3089,100,1.579,0.812807882,7679.65,228,21785,26
Potomac 2H,6.708333333,5208,3085,100,1.5,0.815668203,7705.71,218,22003,26
Potomac 2H,6.75,4752,3077,100,1.514,0.813131313,7685.73,195,22198,26
Potomac 2H,6.791666667,4848,3052,100,1.639,0.821782178,7653.25,215,22413,26
Potomac 2H,6.833333333,5712,3055,100,1.4,0.81092437,7691.28,195,22608,26
Potomac 2H,6.875,5352,3058,100,1.605,0.829596413,7692.17,185,22793,26
Potomac 2H,6.916666667,4872,3050,100,1.45,0.802955665,7648.09,178,22971,27
Potomac 2H,6.958333333,5496,3048,100,1.737,0.834061135,7664.23,191,23162,27
Potomac 2H,7,5952,3043,100,1.408,0.802419355,7654.44,183,23345,27
Potomac 2H,7.041666667,4848,3038,100,1.41,0.806930693,7658.27,176,23521,27
Potomac 2H,7.083333333,5376,3032,100,1.561,0.816964286,7639.82,180,23701,27
Potomac 2H,7.125,5136,3028,100,1.55,0.813084112,7626.99,173,23874,27
Potomac 2H,7.166666667,5544,3026,100,1.488,0.813852814,7644.92,169,24043,27
Potomac 2H,7.208333333,5112,3024,100,1.564,0.816901408,7630.26,171,24214,27
Potomac 2H,7.25,5472,3014,100,1.422,0.802631579,7620.23,177,24391,27
Potomac 2H,7.291666667,5184,3011,100,1.525,0.814814815,7621.62,179,24570,27
Potomac 2H,7.333333333,5184,3004,100,1.59,0.819444444,7610.8,168,24738,27
Potomac 2H,7.375,5424,2995,100,1.488,0.809734513,7601.64,142,24880,27
Potomac 2H,7.416666667,5496,2991,100,1.524,0.816593886,7607.39,146,25026,28
Potomac 2H,7.458333333,5880,2985,100,1.489,0.808163265,7587.9,152,25178,28
Potomac 2H,7.5,5832,2974,100,1.533,0.814814815,7583.38,158,25336,28
Potomac 2H,7.541666667,5904,2965,100,1.522,0.81300813,7572.24,145,25481,28
Potomac 2H,7.583333333,5592,2945,100,1.556,0.806866953,7524.31,142,25623,28
Potomac 2H,7.625,5808,2948,100,1.5,0.801652893,7528.84,157,25780,28
Potomac 2H,7.666666667,5928,2943,100,1.479,0.805668016,7541.31,167,25947,28
Potomac 2H,7.708333333,5976,2932,100,1.609,0.815261044,7522.05,158,26105,28
Potomac 2H,7.75,5832,2927,100,1.596,0.806584362,7494.69,195,26300,28
Potomac 2H,7.791666667,5928,2928,100,1.553,0.809716599,7516.82,172,26472,28
Potomac 2H,7.833333333,7104,2919,100,1.5,0.824324324,7567.51,163,26635,28
Potomac 2H,7.875,6072,2901,100,1.404,0.794466403,7490.62,160,26795,28
Potomac 2H,7.916666667,6096,2898,100,1.49,0.807086614,7496.93,151,26946,30
Potomac 2H,7.958333333,6216,2896,100,1.542,0.814671815,7502.37,168,27114,30
Potomac 2H,8,6144,2890,100,1.604,0.8125,7472.96,215,27329,30
Potomac 2H,8.041666667,6240,2883,100,1.52,0.807692308,7475.3,219,27548,30
Potomac 2H,8.083333333,6048,2878,100,1.531,0.805555556,7460.58,212,27760,30
Potomac 2H,8.125,6216,2872,100,1.5,0.806949807,7467.62,202,27962,30
Potomac 2H,8.166666667,6096,2870,100,1.562,0.811023622,7459.65,213,28175,30
Potomac 2H,8.208333333,6168,2859,100,1.431,0.80155642,7459.31,186,28361,30
Potomac 2H,8.25,6216,2857,100,1.54,0.806949807,7441.1,188,28549,30
Potomac 2H,8.291666667,6456,2850,100,1.423,0.80669145,7467.36,185,28734,30
Potomac 2H,8.333333333,6216,2845,100,1.5,0.806949807,7440.19,180,28914,30
Potomac 2H,8.375,6168,2836,100,1.583,0.813229572,7425.99,218,29132,30
Potomac 2H,8.416666667,6192,2828,100,1.5,0.80620155,7420.76,215,29347,30
Potomac 2H,8.458333333,6240,2821,100,1.542,0.815384615,7428.33,198,29545,30
Potomac 2H,8.5,6240,2814,100,1.5,0.823076923,7454.77,192,29737,30
Potomac 2H,8.541666667,6480,2810,100,1.549,0.811111111,7403.46,194,29931,30
Potomac 2H,8.583333333,6144,2801,100,1.596,0.81640625,7396.25,270,30201,30
Potomac 2H,8.625,5904,2801,100,1.479,0.804878049,7394.94,210,30411,30
Potomac 2H,8.666666667,6288,2800,100,1.551,0.812977099,7397.66,200,30611,30
Potomac 2H,8.708333333,5808,2798,100,1.578,0.814049587,7390.42,192,30803,30
Potomac 2H,8.75,5832,2796,100,1.51,0.798353909,7362.49,305,31108,30
Potomac 2H,8.791666667,6336,2790,100,1.54,0.810606061,7383.8,270,31378,30
Potomac 2H,8.833333333,6216,2786,100,1.569,0.803088803,7349.68,228,31606,30
Potomac 2H,8.875,6024,2770,100,1.46,0.800796813,7357.9,180,31786,30
Potomac 2H,8.916666667,6216,2655,100,1.52,0.806949807,7241.22,172,31958,30
Potomac 2H,8.958333333,5928,2746,100,1.543,0.813765182,7346.46,181,32139,30
Potomac 2H,9,6240,2740,100,1.531,0.811538462,7337.89,270,32409,30
Potomac 2H,9.041666667,5760,2771,100,1.543,0.808333333,7355.88,276,32685,30
Potomac 2H,9.083333333,5952,2769,100,1.574,0.810483871,7351.88,233,32918,30
Potomac 2H,9.125,6072,2760,100,1.542,0.81027668,7351.18,163,33081,30
Potomac 2H,9.166666667,6312,2741,100,1.56,0.809885932,7326.26,146,33227,30
Potomac 2H,9.208333333,6600,2741,100,1.519,0.810909091,7341.34,174,33401,32
Potomac 2H,9.25,6648,2734,100,1.519,0.805054152,7317.63,208,33609,32
Potomac 2H,9.291666667,6360,2726,100,1.538,0.803773585,7299.69,207,33816,32
Potomac 2H,9.333333333,6552,2722,100,1.528,0.805860806,7304.88,235,34051,32
Potomac 2H,9.375,6456,2721,100,1.5,0.80669145,7313.98,211,34262,32
Potomac 2H,9.416666667,6240,2714,100,1.6,0.807692308,7281.14,202,34464,32
Potomac 2H,9.458333333,6744,2713,100,1.482,0.800711744,7295.02,189,34653,32
Potomac 2H,9.5,6576,2705,100,1.397,0.788321168,7278.55,196,34849,32
Potomac 2H,9.541666667,6216,2692,100,1.76,0.806949807,7213.24,198,35047,32
Potomac 2H,9.583333333,2904,2909,100,2.05,0.834710744,7462.91,0,35047,0
Potomac 2H,9.625,864,2699,100,2.875,0.777777778,7007.53,85,35132,16
Potomac 2H,9.666666667,672,2883,100,1,0.714285714,7420.39,10,35142,18
Potomac 2H,9.708333333,600,2823,100,1.3,0.6,6999.13,18,35160,20
Potomac 2H,9.75,1560,2771,100,1,0.630769231,7141.01,20,35180,22
Potomac 2H,9.791666667,2040,2621,100,1.2,0.705882353,7058.24,45,35225,24
Potomac 2H,9.833333333,1800,2705,100,2.417,0.84,7232.74,48,35273,26
Potomac 2H,9.875,4848,2741,100,0.565,0.886138614,7753.12,25,35298,28
Potomac 2H,9.916666667,4008,2783,100,1.833,0.892215569,7572.48,27,35325,28
Potomac 2H,9.958333333,4536,2794,100,1.357,0.851851852,7549.03,32,35357,28
Potomac 2H,10,5016,2808,100,1.759,0.861244019,7504.34,162,35519,30
Potomac 2H,10.04166667,5088,2807,100,1.472,0.830188679,7473.06,185,35704,30
Potomac 2H,10.08333333,4776,2807,100,1.541,0.814070352,7408.08,180,35884,30
Potomac 2H,10.125,4848,2800,100,1.583,0.821782178,7412.6,156,36040,30
Potomac 2H,10.16666667,4848,2795,100,1.526,0.811881188,7393.75,168,36208,30
Potomac 2H,10.20833333,4920,2790,100,1.487,0.809756098,7393.44,150,36358,30
Potomac 2H,10.25,5064,2787,100,1.283,0.781990521,7378.29,145,36503,30
Potomac 2H,10.29166667,5592,2772,100,1.512,0.815450644,7385.54,159,36662,32
Potomac 2H,10.33333333,5592,2773,100,1.477,0.811158798,7384.03,173,36835,32
Potomac 2H,10.375,5448,2770,100,1.556,0.801762115,7331.88,194,37029,32
Potomac 2H,10.41666667,5352,2760,100,1.512,0.807174888,7349.37,187,37216,32
Potomac 2H,10.45833333,5856,2749,100,1.543,0.81147541,7342.74,158,37374,32
Potomac 2H,10.5,5424,2744,100,1.511,0.800884956,7315.74,148,37522,32
Potomac 2H,10.54166667,5472,2739,100,1.667,0.815789474,7311.67,152,37674,32
Potomac 2H,10.58333333,5496,2734,100,1.396,0.790393013,7311.25,122,37796,32
Potomac 2H,10.625,5448,2730,100,1.489,0.801762115,7310.33,118,37914,32
Potomac 2H,10.66666667,5544,2709,100,1.556,0.805194805,7279.85,113,38027,32
Potomac 2H,10.70833333,6360,2696,100,1.453,0.8,7283.29,156,38183,34
Potomac 2H,10.75,6528,2689,100,1.547,0.805147059,7263.74,170,38353,34
Potomac 2H,10.79166667,6480,2681,100,1.536,0.792592593,7222.95,186,38539,34
Potomac 2H,10.83333333,6576,2671,100,1.564,0.799270073,7223.74,174,38713,34
Potomac 2H,10.875,6336,2665,100,1.537,0.795454545,7214.1,265,38978,34
Potomac 2H,10.91666667,6408,2663,100,1.545,0.794007491,7205.76,244,39222,34
Potomac 2H,10.95833333,6456,2649,100,1.527,0.795539033,7201.22,250,39472,34
Potomac 2H,11,6456,2639,100,1.527,0.795539033,7191.01,242,39714,34
Potomac 2H,11.04166667,6552,2629,100,1.536,0.794871795,7176.46,240,39954,34
Potomac 2H,11.08333333,6144,2624,100,1.558,0.796875,7169.76,233,40187,34
Potomac 2H,11.125,6552,2619,100,1.536,0.794871795,7166.24,229,40416,34
Potomac 2H,11.16666667,6312,2614,100,1.5,0.794676806,7170.79,222,40638,34
Potomac 2H,11.20833333,6384,2610,100,1.537,0.796992481,7162.4,207,40845,34
Potomac 2H,11.25,6264,2567,100,1.52,0.808429119,7155.74,231,41076,34
Potomac 2H,11.29166667,6648,2576,100,1.52,0.819494585,7197.7,240,41316,34
Potomac 2H,11.33333333,6552,2574,100,1.551,0.820512821,7190.01,237,41553,34
Potomac 2H,11.375,6456,2572,100,1.52,0.814126394,7177.63,215,41768,34
Potomac 2H,11.41666667,6336,2573,100,1.531,0.814393939,7176.12,200,41968,34
Potomac 2H,11.45833333,6624,2568,100,1.519,0.811594203,7166.9,220,42188,34
Potomac 2H,11.5,6576,2559,100,1.5,0.810218978,7159.03,188,42376,34
Potomac 2H,11.54166667,6552,2559,100,1.442,0.80952381,7173.67,205,42581,34
Potomac 2H,11.58333333,6288,2561,100,1.633,0.812977099,7131.71,290,42871,34
Potomac 2H,11.625,6240,2554,100,1.5,0.807692308,7146.02,218,43089,34
Potomac 2H,11.66666667,6480,2549,100,1.538,0.807407407,7129.73,204,43293,34
Potomac 2H,11.70833333,6576,2545,100,1.577,0.810218978,7123.03,188,43481,34
Potomac 2H,11.75,6264,2544,100,1.529,0.804597701,7118.7,200,43681,34
Potomac 2H,11.79166667,6264,2545,100,1.56,0.808429119,7121.96,285,43966,34
Potomac 2H,11.83333333,6504,2537,100,1.5,0.800738007,7109.49,178,44144,34
Potomac 2H,11.875,6192,2536,100,1.612,0.810077519,7103.04,164,44308,34
Potomac 2H,11.91666667,6432,2534,100,1.509,0.802238806,7107.86,160,44468,34
Potomac 2H,11.95833333,6264,2532,100,1.519,0.800766284,7098.4,194,44662,34
Potomac 2H,12,6312,2525,100,1.569,0.80608365,7092.22,187,44849,34
Potomac 2H,12.04166667,6168,2520,100,1.56,0.805447471,7087.58,180,45029,34
Potomac 2H,12.08333333,6288,2523,100,1.538,0.801526718,7085.86,173,45202,34
Potomac 2H,12.125,6240,2521,100,1.529,0.803846154,7092.97,179,45381,34
Potomac 2H,12.16666667,6480,2512,100,1.5,0.8,7081.76,170,45551,34
Potomac 2H,12.20833333,6216,2510,100,1.549,0.803088803,7073.74,181,45732,34
Potomac 3H,1,1,3876,100,0.1,0.99,9090.99,23,23,16
Potomac 3H,1.041666667,2208,3922,100,29.333,0.804347826,6314.48,14,37,16
Potomac 3H,1.083333333,528,3897,100,44.571,0.681818182,5801.38,16,53,16
Potomac 3H,1.125,1176,3899,100,27.429,0.714285714,6075.4,7,60,16
Potomac 3H,1.166666667,792,3836,100,24,0.666666667,5980.77,3,63,16
Potomac 3H,1.208333333,1128,3811,100,20.8,0.680851064,6061.15,2,65,16
Potomac 3H,1.25,960,3781,100,24,0.7,5981.32,2,67,16
Potomac 3H,1.291666667,1176,3752,100,24,0.714285714,5979.59,3,70,16
Potomac 3H,1.333333333,648,3747,100,24,0.666666667,5876.12,3,73,16
Potomac 3H,1.375,888,3743,100,11.077,0.648648649,6863.32,2,75,16
Potomac 3H,1.416666667,1128,3746,100,16.8,0.787234043,6461.66,3,78,16
Potomac 3H,1.458333333,888,3741,100,31.222,0.756756757,5913.62,6,84,16
Potomac 3H,1.5,1704,3738,100,14.4,0.85915493,7217.59,3,87,16
Potomac 3H,1.541666667,912,3736,100,0.889,0.763157895,8428.33,4,91,16
Potomac 3H,1.583333333,1128,3733,100,0.778,0.808510638,8551.95,2,93,16
Potomac 3H,1.625,1032,3730,100,0.875,0.813953488,8530.21,2,95,16
Potomac 3H,1.666666667,984,3730,100,0.875,0.804878049,8511.54,3,98,16
Potomac 3H,1.708333333,1080,3731,100,0.875,0.822222222,8548.36,3,101,16
Potomac 3H,1.75,936,3727,100,0.875,0.794871795,8488.06,3,104,16
Potomac 3H,1.791666667,888,3726,100,0.8,0.72972973,8388,8,112,16
Potomac 3H,1.833333333,2256,3719,100,1.083,0.872340426,8597.62,8,120,18
Potomac 3H,1.875,1968,3719,100,1.25,0.853658537,8510.02,8,128,18
Potomac 3H,1.916666667,1968,3762,100,1.154,0.841463415,8546.93,7,135,18
Potomac 3H,1.958333333,2208,3788,100,1.143,0.847826087,8592.29,6,141,18
Potomac 3H,2,2976,3784,100,1.25,0.838709677,8538.24,10,151,20
Potomac 3H,2.041666667,1656,3780,100,1.25,0.768115942,8355.03,20,171,20
Potomac 3H,2.083333333,2328,3789,100,1,0.75257732,8420.78,21,192,20
Potomac 3H,2.125,3096,3779,100,1.167,0.813953488,8494.64,22,214,20
Potomac 3H,2.166666667,1800,3769,100,1.08,0.666666667,8188.17,13,227,22
Potomac 3H,2.208333333,2544,3763,100,1.074,0.745283019,8351.17,14,241,22
Potomac 3H,2.25,2232,3759,100,1.227,0.76344086,8331.42,17,258,22
Potomac 3H,2.291666667,2448,3737,100,1.074,0.735294118,8302.99,12,270,22
Potomac 3H,2.333333333,2808,3735,100,1.172,0.752136752,8301.65,35,305,24
Potomac 3H,2.375,2928,3737,100,1.167,0.754098361,8310.26,39,344,24
Potomac 3H,2.416666667,3048,3738,100,1.161,0.755905512,8317.86,38,382,24
Potomac 3H,2.458333333,3624,3687,100,1.205,0.741721854,8218.17,59,441,24
Potomac 3H,2.5,3216,3683,100,1.25,0.76119403,8242.3,53,494,26
Potomac 3H,2.541666667,3480,3660,100,1.286,0.75862069,8200.39,50,544,26
Potomac 3H,2.583333333,3600,3652,100,1.27,0.753333333,8185.54,55,599,26
Potomac 3H,2.625,3600,3549,100,1.237,0.746666667,8077.18,53,652,26
Potomac 3H,2.666666667,4464,3592,100,1.244,0.758064516,8147.51,64,716,28
Potomac 3H,2.708333333,4512,3594,100,1.422,0.760638298,8093.91,61,777,28
Potomac 3H,2.75,4584,3559,100,1.319,0.753926702,8077.42,58,835,28
Potomac 3H,2.791666667,4464,3523,100,1.386,0.76344086,8041.16,71,906,30
Potomac 3H,2.833333333,4848,3475,100,1.22,0.707920792,7922.85,146,1052,30
Potomac 3H,2.875,5712,3464,100,1.2,0.74789916,8013.55,158,1210,30
Potomac 3H,2.916666667,5568,3445,100,1.125,0.724137931,7969.53,166,1376,30
Potomac 3H,2.958333333,5592,3434,100,1.317,0.74248927,7926.5,167,1543,32
Potomac 3H,3,5568,3423,100,1.233,0.74137931,7943.84,141,1684,32
Potomac 3H,3.041666667,5376,3337,100,1.263,0.745535714,7854.54,156,1840,32
Potomac 3H,3.083333333,6072,3325,100,1.231,0.743083004,7850.79,150,1990,32
Potomac 3H,3.125,6048,3313,100,1.362,0.76984127,7857.42,148,2138,34
Potomac 3H,3.166666667,5472,3299,100,1.327,0.75877193,7825.53,156,2294,34
Potomac 3H,3.208333333,6192,3251,100,1.312,0.751937984,7767.66,137,2431,34
Potomac 3H,3.25,6408,3217,100,1.312,0.760299625,7754.47,120,2551,34
Potomac 3H,3.291666667,7296,3188,100,1.375,0.763157895,7713.81,112,2663,36
Potomac 3H,3.333333333,6504,3214,100,1.214,0.741697417,7742.82,195,2858,36
Potomac 3H,3.375,6336,3160,100,1.308,0.753787879,7681.79,206,3064,36
Potomac 3H,3.416666667,5904,3156,100,1.281,0.739837398,7652.35,210,3274,36
Potomac 3H,3.458333333,6480,3111,100,1.308,0.759259259,7646.01,178,3452,36
Potomac 3H,3.5,6456,3104,100,1.284,0.750929368,7627.02,174,3626,36
Potomac 3H,3.541666667,6240,3093,100,1.297,0.753846154,7617.52,201,3827,36
Potomac 3H,3.583333333,6216,3066,100,1.355,0.760617761,7586.53,190,4017,36
Potomac 3H,3.625,6288,3056,100,1.317,0.759541985,7587.09,205,4222,36
Potomac 3H,3.666666667,6696,3045,100,1.348,0.76344086,7576.33,195,4417,36
Potomac 3H,3.708333333,6144,3057,100,1.355,0.7578125,7570.12,175,4592,36
Potomac 3H,3.75,5928,3030,100,1.333,0.75708502,7547.89,155,4747,36
Potomac 3H,3.791666667,5928,3028,100,1.339,0.748987854,7523.67,215,4962,36
Potomac 3H,3.833333333,6288,3021,100,1.283,0.770992366,7591.65,210,5172,36
Potomac 3H,3.875,6720,3011,100,1.3,0.785714286,7614.2,240,5412,36
Potomac 3H,3.916666667,5208,3000,100,1.4,0.746543779,7465.76,185,5597,36
Potomac 3H,3.958333333,6096,2989,100,1.421,0.775590551,7524.6,180,5777,36
Potomac 3H,4,5976,2945,100,1.386,0.771084337,7479.27,147,5924,38
Potomac 3H,4.041666667,6504,2946,100,1.419,0.771217712,7471.33,169,6093,38
Potomac 3H,4.083333333,6840,2929,100,1.358,0.764912281,7459.31,166,6259,38
Potomac 3H,4.125,6288,2909,100,1.419,0.763358779,7412.64,175,6434,38
Potomac 3H,4.166666667,6432,2903,100,1.406,0.76119403,7405.75,154,6588,38
Potomac 3H,4.208333333,6552,2893,100,1.358,0.754578755,7395.68,193,6781,38
Potomac 3H,4.25,6600,2887,100,1.394,0.76,7391,179,6960,38
Potomac 3H,4.291666667,6768,2834,100,1.382,0.758865248,7338.83,146,7106,38
Potomac 3H,4.333333333,6672,2826,100,1.424,0.762589928,7325.65,141,7247,40
Potomac 3H,4.375,6912,2810,100,1.38,0.753472222,7301.86,131,7378,40
Potomac 3H,4.416666667,6432,2802,100,1.4,0.757462687,7295.45,110,7488,40
Potomac 3H,4.458333333,7080,2781,100,1.403,0.755932203,7271.08,210,7698,40
Potomac 3H,4.5,7224,2761,100,1.392,0.754152824,7250.45,250,7948,40
Potomac 3H,4.541666667,6528,2753,100,1.403,0.735294118,7188.61,234,8182,40
Potomac 3H,4.583333333,6264,2750,100,1.361,0.766283525,7277.89,206,8388,40
Potomac 3H,4.625,6816,2719,100,1.456,0.76056338,7200.89,165,8553,40
Potomac 3H,4.666666667,6480,2718,100,1.417,0.777777778,7257.2,160,8713,40
Potomac 3H,4.708333333,6360,2700,100,1.4,0.754716981,7184.25,154,8867,40
Potomac 3H,4.75,6960,2687,100,1.403,0.768965517,7208.45,205,9072,40
Potomac 3H,4.791666667,6552,2655,100,1.4,0.761904762,7157.29,185,9257,40
Potomac 3H,4.833333333,7128,2644,100,1.435,0.767676768,7150.91,190,9447,42
Potomac 3H,4.875,6816,2640,100,1.412,0.76056338,7135.12,440,9887,42
Potomac 3H,4.916666667,6504,2686,100,1.409,0.756457565,7171.69,310,10197,40
Potomac 3H,4.958333333,6096,2690,100,1.419,0.755905512,7169.9,314,10511,40
Potomac 3H,5,6000,2686,100,1.4,0.76,7182.65,322,10833,40
Potomac 3H,5.041666667,6432,2675,100,1.397,0.78358209,7235.03,334,11167,40
Potomac 3H,5.083333333,5592,2674,100,1.393,0.738197425,7116.69,311,11478,40
Potomac 3H,5.125,6024,2657,100,1.441,0.764940239,7152.17,206,11684,40
Potomac 3H,5.166666667,6048,2643,100,1.383,0.761904762,7149.6,346,12030,40
Potomac 3H,5.208333333,6192,2642,100,1.45,0.76744186,7140.84,363,12393,40
Potomac 3H,5.25,5952,2648,100,1.383,0.758064516,7144.66,360,12753,40
Potomac 3H,5.291666667,6168,2643,100,1.426,0.762645914,7137.19,351,13104,40
Potomac 3H,5.333333333,6048,2642,100,1.4,0.761904762,7142.79,340,13444,40
Potomac 3H,5.375,6624,2636,100,1.415,0.764492754,7139.69,323,13767,40
Potomac 3H,5.416666667,5424,2620,100,1.415,0.765486726,7123.42,333,14100,40
Potomac 3H,5.458333333,6600,2618,100,1.328,0.778181818,7185.81,250,14350,40
